date,open,high,low,close,volume,dividends,stock splits
2005-07-26,89.67734080230808,89.89565445156184,89.47357362341482,89.75738525390625,42758800,0.0,0
2005-07-27,89.87384418125085,90.15765587660346,89.54637085648683,90.08488464355469,43181600,0.0,0
2005-07-28,90.20856947178353,90.70342148229768,89.97569826401731,90.65248107910156,47880700,0.0,0
2005-07-29,90.53604831965976,90.69614276404884,89.8738175255223,90.04846954345703,62358100,0.0,0
2005-08-01,90.11399214625389,90.26681339772013,89.83745369419101,89.98300170898438,40418200,0.0,0
2005-08-02,90.14311635576537,90.67435142759619,90.04850874279744,90.52153015136719,45147400,0.0,0
2005-08-03,90.4196192490503,90.77620210840554,90.32501721961388,90.76165008544922,36837200,0.0,0
2005-08-04,90.40506835652091,90.46328200116224,89.92476831163468,90.03392791748047,50855600,0.0,0
2005-08-05,89.83740167831535,90.22309953013185,89.26977862949771,89.42259979248047,53595500,0.0,0
2005-08-08,89.619148915457,89.80835857746646,89.05879871891467,89.25528717041016,47616000,0.0,0
2005-08-09,89.55361222654511,89.93930462133892,89.41534859857899,89.79376220703125,47170000,0.0,0
2005-08-10,90.10669729745084,90.60154935537092,89.37897400945589,89.75011444091797,72863700,0.0,0
2005-08-11,89.70647743626216,90.2595488757194,89.51727331525807,90.10672760009766,58570200,0.0,0
2005-08-12,89.92475978862963,90.01208857544694,89.32802695893047,89.55361938476562,54776900,0.0,0
2005-08-15,89.67009459087981,90.14311599756995,89.38628285728372,90.10672760009766,36208500,0.0,0
2005-08-16,89.83016834918226,89.88838199516384,88.84773742603969,88.93506622314453,71942100,0.0,0
2005-08-17,88.92047640118827,89.41532827025326,88.8040380545443,88.92774963378906,62275100,0.0,0
2005-08-18,88.81862090271743,89.18975574608093,88.66579414122947,88.92050170898438,53388600,0.0,0
2005-08-19,89.24075388691355,89.37902316434335,88.92783247889794,89.12432098388672,39842100,0.0,0
2005-08-22,89.20437103375754,89.67739254151478,88.69496112075315,89.12432098388672,69912000,0.0,0
2005-08-23,89.14612646882543,89.2261764959442,88.16370087938282,88.95691680908203,55168600,0.0,0
2005-08-24,88.73858311737989,89.31348520448633,88.12001385580105,88.16368103027344,79104600,0.0,0
2005-08-25,88.30924226934563,88.54211355844066,88.20736142737215,88.48389434814453,35631100,0.0,0
2005-08-26,88.40381387001506,88.4110871042728,87.82163310833658,87.87985229492188,61956800,0.0,0
2005-08-29,87.62517088785077,88.62214832002448,87.60333452368377,88.55665588378906,56179200,0.0,0
2005-08-30,88.23647723730335,88.27286563431963,87.61063456283446,88.09093475341797,74160200,0.0,0
2005-08-31,88.19281050791244,89.26256491415195,87.86533160995305,89.204345703125,102945200,0.0,0
2005-09-01,89.16066290457476,89.6191321710107,88.15640667463303,89.13883209228516,74578700,0.0,0
2005-09-02,89.40081777815905,89.42264859162913,88.8113636061116,88.9787368774414,47653400,0.0,0
2005-09-06,89.26253611252761,90.09214016966646,89.25525732547544,90.01936340332031,57251300,0.0,0
2005-09-07,89.96845108629135,90.33231282326881,89.8447394282205,90.1722183227539,41749700,0.0,0
2005-09-08,89.99027110231467,90.23769437349759,89.73556349104126,89.87383270263672,39068700,0.0,0
2005-09-09,90.11397194316676,90.77619721771967,90.09214113386437,90.67431640625,43093900,0.0,0
2005-09-12,90.56518762163293,90.7252876804401,90.43419716916247,90.49241638183594,33017600,0.0,0
2005-09-13,90.33229783422324,90.54333827290247,89.88838614460288,89.99027252197266,58427500,0.0,0
2005-09-14,90.04848851943099,90.17947894850762,89.5245268031245,89.66279602050781,57694600,0.0,0
2005-09-15,89.9393121856405,89.98297935527519,89.437186927587,89.6191177368164,73156900,0.0,0
2005-09-16,90.11025431413329,90.43181184394642,89.79600098164732,90.25641632080078,75424100,0.522,0
2005-09-19,90.23447214760061,90.2929391673195,89.62788936339146,89.95675659179688,53355300,0.0,0
2005-09-20,90.03716380320965,90.33680315223307,89.06517590744288,89.19672393798828,84480300,0.0,0
2005-09-21,89.0067070196252,89.06517404880813,88.26857610942828,88.36358642578125,94469100,0.0,0
2005-09-22,88.39278334196909,88.91167107420328,88.02006870711355,88.67780303955078,84597200,0.0,0
2005-09-23,88.6047403461364,89.07977513201462,88.35626387163755,88.75090789794922,59368100,0.0,0
2005-09-26,89.17479083954196,89.3355723784731,88.48782277645799,88.85323333740234,70415400,0.0,0
2005-09-27,88.80938476854168,89.1528716053107,88.44397418912322,88.83131408691406,66150800,0.0,0
2005-09-28,89.1090061129692,89.24786388931935,88.57550432150958,88.91899108886719,58620500,0.0,0
2005-09-29,88.8313052382831,89.7886790767625,88.48781843572935,89.64251708984375,66607700,0.0,0
2005-09-30,89.61327592961878,89.92021942138673,88.97014986032755,89.92021942138672,47824200,0.0,0
2005-10-03,89.8617593650452,90.13946936830052,89.4890390528881,89.59866333007812,50994800,0.0,0
2005-10-04,89.73753028664525,89.91292580263328,88.54629381132044,88.59014129638672,60776300,0.0,0
2005-10-05,88.61207109208124,88.65591858014277,87.38429124484863,87.42813873291016,106052100,0.0,0
2005-10-06,87.53774626923116,87.8885428337315,86.3611239085819,87.1138687133789,140941800,0.0,0
2005-10-07,87.47926150156918,87.73505328299946,87.06269380206537,87.41349029541016,75661400,0.0,0
2005-10-10,87.46464957997573,87.48657331587428,86.45611869859411,86.67536163330078,52677000,0.0,0
2005-10-11,86.96038251693518,87.25271200951667,86.47073382290095,86.5511245727539,75629800,0.0,0
2005-10-12,86.52191320932471,87.06271928478915,85.80571162371125,85.8714828491211,100510400,0.0,0
2005-10-13,85.84224386980208,86.29535494920678,85.41836630284821,85.82032012939453,99052900,0.0,0
2005-10-14,86.3245989415899,86.82886175934888,85.91533529331508,86.72654724121094,88651000,0.0,0
2005-10-17,86.82154296187802,87.16502417173817,86.5657511338251,87.048095703125,68109300,0.0,0
2005-10-18,86.92383755785433,86.93845152218867,86.09070219777503,86.10531616210938,74996900,0.0,0
2005-10-19,85.87149400081682,87.5523850498456,85.5937839423725,87.53776550292969,116563800,0.0,0
2005-10-20,87.32577538893632,87.55963782072419,85.72528163652446,85.99568176269531,131966700,0.0,0
2005-10-21,86.4488126929558,86.8069134049104,85.87877323188316,86.33187866210938,96579500,0.0,0
2005-10-24,86.55845067412434,87.76430099798013,86.53652693379567,87.66929626464844,71308400,0.0,0
2005-10-25,87.49390411376953,87.87392863735822,86.92386454052523,87.49390411376953,76594500,0.0,0
2005-10-26,87.34045082240667,88.09319583221573,87.10658824095411,87.2381362915039,80855800,0.0,0
2005-10-27,87.11384599954033,87.23808978573804,86.1857059423551,86.30994415283203,66623100,0.0,0
2005-10-28,86.55114127091538,87.66198686617295,86.30996897482761,87.5523681640625,72322000,0.0,0
2005-10-31,87.91045973344326,88.64859051282643,87.79352569580078,87.79352569580078,77698900,0.0,0
2005-11-01,88.1223868888632,88.35624935762587,87.85929091454005,88.05661010742188,66365100,0.0,0
2005-11-02,87.82278676342996,88.97748565673828,87.79355324484605,88.97748565673828,74012300,0.0,0
2005-11-03,89.26981082267746,89.64253119641245,88.97748122711518,89.35750579833984,84897600,0.0,0
2005-11-04,89.45252416358863,89.49637165536117,88.83132720200808,89.24058532714844,59156000,0.0,0
2005-11-07,89.43056155713853,89.61326679443093,89.05053154116641,89.3282470703125,46765400,0.0,0
2005-11-08,89.10899855527309,89.4670992591642,89.00668406844706,89.3282470703125,42152800,0.0,0
2005-11-09,89.21860724163746,89.85441778798649,89.05782576876562,89.44515991210938,57666800,0.0,0
2005-11-10,89.40862914937654,90.27099806256685,88.97744748064197,90.13945007324219,79048100,0.0,0
2005-11-11,90.14677183781409,90.50487257695204,89.4744178365733,90.4464111328125,34867000,0.0,0
2005-11-14,90.46836757344144,90.6364533466496,90.16872817013068,90.3952865600586,45092200,0.0,0
2005-11-15,90.29296462134812,90.6876031763964,89.78869619163032,90.06640625,69592500,0.0,0
2005-11-16,90.16138952039536,90.29293752450847,89.87636977410388,90.24908447265625,51133000,0.0,0
2005-11-17,90.38794343888479,91.09684071618285,89.99329942134602,91.08953094482422,55717500,0.0,0
2005-11-18,91.39647458778421,91.55725610361507,90.86297836786021,91.4476318359375,72437200,0.0,0
2005-11-21,91.46222650381034,92.017651886789,91.33798830290154,91.90802764892578,50021200,0.0,0
2005-11-22,91.76187707886737,92.46346452469459,91.65956259150016,92.30268859863281,66438800,0.0,0
2005-11-23,92.26614220860013,93.11389716187284,92.23690870237819,92.836181640625,50854700,0.0,0
2005-11-25,92.79969065334613,92.97508620324757,92.67544679543045,92.90930938720703,15270000,0.0,0
2005-11-28,92.99696844447934,93.01158241056376,92.112675739752,92.25153350830078,54498500,0.0,0
2005-11-29,92.55847924300257,92.79965150720966,92.1492156982422,92.14921569824219,51738900,0.0,0
2005-11-30,92.20038322501075,92.4634736644455,91.56456692576182,91.65226745605469,56007200,0.0,0
2005-12-01,92.09807601484367,92.83620691466564,92.0688480763858,92.58773040771484,65468200,0.0,0
2005-12-02,92.64619148017955,92.87274982021863,92.4488722299238,92.70465850830078,46699400,0.0,0
2005-12-05,92.59500389769815,92.61693320785331,92.21497949082153,92.50730895996094,59273400,0.0,0
2005-12-06,92.85082293464419,93.35508570187784,92.5438738352625,92.68273162841797,57935200,0.0,0
2005-12-07,92.64617707357039,92.7192636352182,91.84958484825,92.14191436767578,66816500,0.0,0
2005-12-08,92.2442394797524,92.68273102149732,91.70343343079107,92.08345794677734,62608600,0.0,0
2005-12-09,92.2003772504428,92.65348268828996,91.95189521857556,92.32461547851562,50744500,0.0,0
2005-12-12,92.60235332951851,92.71197762436319,92.05423743101835,92.41233825683594,48389900,0.0,0
2005-12-13,92.3903718819146,93.32582169160054,92.29536717727237,93.04080200195312,88630900,0.0,0
2005-12-14,92.95315963730887,93.61089432342192,92.91661634331422,93.40626525878906,64375000,0.0,0
2005-12-15,93.42815003797955,93.54508406941264,92.94581109762183,93.13582611083984,55900300,0.0,0
2005-12-16,93.51201604190832,93.57079301064431,92.83609771728516,92.83609771728516,46238300,0.672,0
2005-12-19,93.10790495876333,93.21076181602197,92.34382144392887,92.35851287841797,48733000,0.0,0
2005-12-20,92.4687104847472,93.00503468034204,92.18952841068946,92.44667053222656,46603200,0.0,0
2005-12-21,92.73319887778808,93.12993482937648,92.42462833942301,92.5936050415039,51806900,0.0,0
2005-12-22,92.79934922300909,93.07853698730469,92.63037246541082,93.07853698730469,32247900,0.0,0
2005-12-23,93.14462765137918,93.20340459440463,92.88013701304244,93.12993621826172,27977300,0.0,0
2005-12-27,93.27689944973352,93.34302493072812,92.11607971920071,92.18220520019531,44499500,0.0,0
2005-12-28,92.3805756726354,92.56424947819075,92.2042503887806,92.38792419433594,30764300,0.0,0
2005-12-29,92.36587373271475,92.54219899652175,91.88097225064664,91.97648620605469,32788900,0.0,0
2005-12-30,91.68997576196764,91.88099250433218,91.3667080359964,91.47691345214844,44645600,0.0,0
2006-01-03,91.97648324751587,93.30627961207749,91.38872491335972,93.08586883544922,73256700,0.0,0
2006-01-04,93.20343519336745,93.66629115977481,93.08588126872326,93.52670288085938,51899600,0.0,0
2006-01-05,93.41647250384779,93.73973449963913,93.21810171036309,93.58544921875,47307500,0.0,0
2006-01-06,94.05569476339781,94.46712233472677,93.57079317837702,94.36426544189453,62885900,0.0,0
2006-01-09,94.34954929721486,94.81975374219844,94.32016642402262,94.60669708251953,43527400,0.0,0
2006-01-10,94.32750374744894,94.76097116732531,94.23198979675979,94.70219421386719,44960800,0.0,0
2006-01-11,94.79035371822569,95.09892427842549,94.57728588653968,95.00341033935547,49598900,0.0,0
2006-01-12,94.83445215030434,94.98138893949888,94.36424769854676,94.62873840332031,40509200,0.0,0
2006-01-13,94.45975978723918,94.702199318806,94.18791496152183,94.54056549072266,44856700,0.0,0
2006-01-17,94.18793329119941,94.34956715073791,93.90140257848304,94.283447265625,52066600,0.0,0
2006-01-18,93.73239667969688,94.70218832505795,93.42382610114758,93.90872192382812,75067600,0.0,0
2006-01-19,94.13648280279274,94.60668719865257,93.90137499958429,94.26872253417969,81530400,0.0,0
2006-01-20,94.2466969931859,94.26873695178789,92.54955291748047,92.54955291748047,114957800,0.0,0
2006-01-23,92.72586454851582,93.17402899174755,92.6670875973723,92.8801498413086,67017400,0.0,0
2006-01-24,93.03444884476055,93.4164934782174,92.88016352923046,92.97567749023438,53008800,0.0,0
2006-01-25,93.33565486458377,93.43851171769548,92.45401748826878,93.05647277832031,87747700,0.0,0
2006-01-26,93.48994572982144,93.79851630759214,93.12994672242229,93.57076263427734,71294000,0.0,0
2006-01-27,93.79118190985223,94.52587703141981,93.63689100167757,94.43770599365234,65771200,0.0,0
2006-01-30,94.36426544189453,94.63609911354533,94.29814555590819,94.36426544189453,33709600,0.0,0
2006-01-31,94.27610818820769,94.43773084376829,93.66630412629833,93.67365264892578,72937000,0.0,0
2006-02-01,93.90874621141339,94.35690515505448,93.83527780779745,94.32752227783203,63561000,0.0,0
2006-02-02,94.11445617455519,94.14383904883844,93.15935020724883,93.23281860351562,83626900,0.0,0
2006-02-03,92.9977407592934,94.3275375778597,92.67447300461308,92.76998138427734,86040400,0.0,0
2006-02-06,92.8948570855875,93.15934778950718,92.69648625500815,93.01240539550781,45511900,0.0,0
2006-02-07,92.85075810702291,93.05647742880521,92.13076009925919,92.18953704833984,71208100,0.0,0
2006-02-08,92.46138121891477,94.11445087079635,92.27770743595892,93.027099609375,59422200,0.0,0
2006-02-09,93.2475084894755,93.74710142317001,92.84342951409036,92.87281799316406,62023300,0.0,0
2006-02-10,92.88753136381649,93.40181585584746,92.16752746969257,93.04181671142578,64508700,0.0,0
2006-02-13,93.0124062621651,93.1520001364454,92.53485328645607,92.87281799316406,52308700,0.0,0
2006-02-14,92.90953489282685,94.06300589143537,92.72586113123137,93.85729217529297,90964400,0.0,0
2006-02-15,93.80588818875177,94.27609829781242,93.48262049042252,94.18792724609375,85471300,0.0,0
2006-02-16,94.29075606797099,94.92994835781516,94.17320217437248,94.8932113647461,61017900,0.0,0
2006-02-17,94.81242403504163,94.89324096077686,94.46711637149652,94.63609313964844,40342600,0.0,0
2006-02-21,94.85650079857055,95.06955748083837,94.25404533395216,94.40099334716797,46456300,0.0,0
2006-02-22,94.60668962638813,95.25321368068788,94.51851859264383,94.97403717041016,42326700,0.0,0
2006-02-23,94.97403599736528,95.24586958920574,94.2466838333847,94.83444213867188,43423200,0.0,0
2006-02-24,94.85648589285148,95.12831949557788,94.59933812069137,95.07689666748047,36777400,0.0,0
2006-02-27,95.06954107945462,95.53974549317107,94.98138125518201,95.11363220214844,35858600,0.0,0
2006-02-28,94.92261616760652,95.44425468439255,94.13649814494238,94.2099609375,74394800,0.0,0
2006-03-01,94.48180862821704,95.13568691764968,94.40833462288603,95.04751586914062,48641600,0.0,0
2006-03-02,94.7021888428408,95.08423341337217,94.48913220787648,95.04015350341797,60642300,0.0,0
2006-03-03,94.53323009807862,95.56181010505978,94.51853305511284,94.59934997558594,73402500,0.0,0
2006-03-06,94.87852581825541,94.9079086899361,93.93076845610659,94.1658706665039,57478400,0.0,0
2006-03-07,93.9380963764468,94.08503312374296,93.60013737344354,94.01891326904297,61780800,0.0,0
2006-03-08,93.82057399132577,94.36425247045311,93.43853495693311,94.21731567382812,66692400,0.0,0
2006-03-09,94.24667585490208,94.5405493773891,93.58544921875001,93.58544921875,56313600,0.0,0
2006-03-10,93.82788154052369,94.65808472895759,93.62951639117296,94.47441101074219,60490800,0.0,0
2006-03-13,94.65809975003187,94.89320752772225,94.43034609699173,94.6507568359375,45479100,0.0,0
2006-03-14,94.5626397223362,95.67936853893315,94.48916570599334,95.64263153076172,69877300,0.0,0
2006-03-15,95.6205915094448,96.1422301198135,95.40019188167302,96.06875610351562,53398900,0.0,0
2006-03-16,96.2524233169667,96.59038807391873,96.1275264662949,96.26712036132812,65526400,0.0,0
2006-03-17,96.39175123677757,96.55402782176648,96.17047521646391,96.34749603271484,47286800,0.519,0
2006-03-20,96.36225276775961,96.5540290728959,96.0450829644413,96.1926040649414,45538500,0.0,0
2006-03-21,96.16310114401671,96.62043122554184,95.48449502078202,95.58776092529297,87102700,0.0,0
2006-03-22,95.52874457242477,96.26636134815078,95.48448936670343,96.17047882080078,51605700,0.0,0
2006-03-23,96.08195148433704,96.17784526116706,95.63938819810078,95.9713134765625,46704200,0.0,0
2006-03-24,95.88281312317106,96.31063222331748,95.69840892078757,96.04508972167969,43209200,0.0,0
2006-03-27,95.91230223017553,96.09670641215389,95.69839833134138,95.9049301147461,32523000,0.0,0
2006-03-28,95.83854384060432,96.28111841535939,95.18944872080625,95.3148422241211,82079900,0.0,0
2006-03-29,95.45497375729408,96.25897320775822,95.36645210544903,95.91229248046875,61505700,0.0,0
2006-03-30,95.9713122763663,96.61303522370962,95.55824871232288,95.7426528930664,70571700,0.0,0
2006-03-31,95.90491947138466,96.06719603392749,95.42546189836744,95.7647705078125,62925600,0.0,0
2006-04-03,95.94183834618612,96.53192287905321,95.51401918125877,95.6910400390625,61624700,0.0,0
2006-04-04,95.69105258650067,96.42866960444519,95.4181378915068,96.30327606201172,54809300,0.0,0
2006-04-05,96.34011256171985,96.8343143740673,96.170463881096,96.6351547241211,50607200,0.0,0
2006-04-06,96.51715426753606,96.78269674231609,96.03032452124965,96.53189849853516,57906200,0.0,0
2006-04-07,96.67206117955595,96.92284820374076,95.41074268694783,95.5508804321289,80180900,0.0,0
2006-04-10,95.69842529296875,95.94921234988178,95.34436106011849,95.69842529296875,41496500,0.0,0
2006-04-11,95.77955289990092,95.93444613621043,94.59936143260387,94.88703155517578,72799400,0.0,0
2006-04-12,94.98291809861095,95.24846059572948,94.8648967098607,95.06405639648438,43033700,0.0,0
2006-04-13,94.85011513499981,95.33694478834313,94.6435833890607,94.93863677978516,51051800,0.0,0
2006-04-17,95.02715739989715,95.3812102517472,94.4296896951698,94.90176391601562,64167700,0.0,0
2006-04-18,95.10094714584922,96.5835644059311,95.10094714584922,96.40653228759766,92531800,0.0,0
2006-04-19,96.44339838292954,96.67944116576001,96.06721785982526,96.5909194946289,87269000,0.0,0
2006-04-20,96.62779244091278,97.26214328424186,96.33275024849199,96.72368621826172,86005500,0.0,0
2006-04-21,97.1367378706463,97.21049278213238,96.3474826573012,96.73841857910156,72342600,0.0,0
2006-04-24,96.5466611387459,96.67943801354373,96.17048062790694,96.56141662597656,52546400,0.0,0
2006-04-25,96.6572954463379,96.71630613785722,95.83116827534465,96.16309356689453,84359800,0.0,0
2006-04-26,96.25896971691903,96.73104390747086,96.11144864270966,96.1852035522461,67262400,0.0,0
2006-04-27,95.8164449280355,97.0925304567885,95.58778545616137,96.64995574951172,124478600,0.0,0
2006-04-28,96.4728944085573,97.18101147479032,96.41389497024856,96.97447967529297,55854400,0.0,0
2006-05-01,96.97445874472773,97.21787358198459,96.12620412667155,96.1852035522461,64990300,0.0,0
2006-05-02,96.6351704509444,96.96710700658788,96.43602202372496,96.90809631347656,49063500,0.0,0
2006-05-03,96.73846062451643,96.86386541330737,96.22213099915437,96.54668426513672,60821300,0.0,0
2006-05-04,96.68680926562558,97.08511737618187,96.60567096929056,96.89334106445312,42921400,0.0,0
2006-05-05,97.40230448062802,97.95551710215169,97.2547833659163,97.74898529052734,62588200,0.0,0
2006-05-08,97.74159657332685,97.9333841415886,97.6309585571289,97.6309585571289,30016700,0.0,0
2006-05-09,97.67521753512115,97.93338792307034,97.59407923506335,97.82273864746094,29864000,0.0,0
2006-05-10,97.66785987402149,97.91864692763052,97.28429592105755,97.77112579345703,64378200,0.0,0
2006-05-11,97.74159992307904,97.77111089850253,96.27374966723224,96.5909194946289,80626900,0.0,0
2006-05-12,96.15570928078654,96.42125173144468,95.29269912993183,95.32958221435547,91726500,0.0,0
2006-05-15,94.99766467245023,95.69840965096562,94.86489904818797,95.52137756347656,84029300,0.0,0
2006-05-16,95.7131202675769,95.89015229288945,95.15990785050253,95.38119506835938,62137600,0.0,0
2006-05-17,94.90914312930741,95.22632417531385,93.50767021929174,93.56668090820312,144789500,0.0,0
2006-05-18,93.93547939486652,94.23052718082899,93.02083632319447,93.09459686279297,87906300,0.0,0
2006-05-19,93.5814270653817,94.0387457899337,92.79217746946908,93.7510757446289,124309400,0.0,0
2006-05-22,93.14622711608376,93.80270546643801,92.57088704521763,93.03558349609375,110852800,0.0,0
2006-05-23,93.81009532404109,94.14202059931104,92.32748413085938,92.32748413085938,92006500,0.0,0
2006-05-24,92.70365580144221,93.59617122453768,92.02504987062768,93.0650863647461,168405000,0.0,0
2006-05-25,93.61831640168128,94.21578979492188,93.25688577050948,94.21578979492188,78977900,0.0,0
2006-05-26,94.42231037166346,94.69523620605467,94.05350764666801,94.69523620605469,62989700,0.0,0
2006-05-30,94.39281115313155,94.414938753991,92.97658842243821,93.01346588134766,72419900,0.0,0
2006-05-31,93.39704169763912,94.05352020263672,93.0872383631746,94.05352020263672,86926200,0.0,0
2006-06-01,93.95761063670146,95.10829648381004,93.87647235172686,94.9533920288086,73721700,0.0,0
2006-06-02,95.33695390982221,95.46971950699871,94.6509758141361,95.15254974365234,91702600,0.0,0
2006-06-05,95.04192574644381,95.04929786232722,93.50767587971818,93.7658462524414,86105100,0.0,0
2006-06-06,93.83221055742774,93.95760403355112,92.76266869802767,93.53716278076172,130498600,0.0,0
2006-06-07,93.61095623491134,94.15679112294498,92.78482334492723,92.83645629882812,108599400,0.0,0
2006-06-08,92.62992417572667,93.30853031833414,91.3686000538465,92.75531768798828,204957200,0.0,0
2006-06-09,93.20524528621307,93.64781417416565,92.41599565396754,92.46025085449219,94972200,0.0,0
2006-06-12,92.85120287756236,92.88808596943211,91.33171403569969,91.45710754394531,95815900,0.0,0
2006-06-13,91.27271112687642,92.08408856910809,90.39495086669922,90.39495086669922,185688800,0.0,0
2006-06-14,90.6088276526623,91.19154548833829,90.24001932331561,91.09565734863281,163566400,0.0,0
2006-06-15,91.42760359517396,93.20526285219083,91.36122078187614,93.02823638916016,134057000,0.0,0
2006-06-16,92.82451040936716,93.02454477780579,92.20958094138453,92.35034942626953,94253500,0.555,0
2006-06-19,92.9059874199107,92.96525894318897,91.53536594565117,91.624267578125,95804400,0.0,0
2006-06-20,91.87615894016517,92.46885715248928,91.66130393049816,91.9354248046875,65494700,0.0,0
2006-06-21,91.86877026624639,93.12825921053172,91.83913450077041,92.61705780029297,75008200,0.0,0
2006-06-22,92.57256177159536,92.65405867872134,91.89836676552989,92.20953369140625,74566100,0.0,0
2006-06-23,92.1132281238418,92.83187963519981,91.89096278854511,92.1947250366211,54107000,0.0,0
2006-06-26,92.2688338265023,92.6540874277286,92.05397879127169,92.60222625732422,37899600,0.0,0
2006-06-27,92.61701878259319,92.82446340108845,91.69832739719716,91.80205535888672,69780200,0.0,0
2006-06-28,92.00951104270356,92.4392153816461,91.60943680787355,92.42440032958984,62368100,0.0,0
2006-06-29,92.75778219444467,94.3506686011244,92.73555679265597,94.29139709472656,110634800,0.0,0
2006-06-30,94.49145009183438,94.5803573637345,94.06174008964788,94.29882049560547,54227800,0.0,0
2006-07-03,94.40997833069116,94.83968279494233,94.32107103509907,94.6841049194336,23914000,0.0,0
2006-07-05,94.30621280187947,94.42475015595393,93.73573447479353,94.14321899414062,69653400,0.0,0
2006-07-06,94.23957432439656,94.72114561825407,94.15067268103128,94.41738891601562,50100300,0.0,0
2006-07-07,94.23214684248039,94.50626771318227,93.56535641621124,93.80243682861328,81626500,0.0,0
2006-07-10,94.04695227208825,94.40998051236758,93.65428826592671,93.98027038574219,60964100,0.0,0
2006-07-11,93.80243015709634,94.39513397216797,93.30604396212829,94.39513397216797,73640800,0.0,0
2006-07-12,94.20249855114183,94.38771777532715,93.14304436270412,93.38753509521484,82561300,0.0,0
2006-07-13,92.94302095613168,93.1134251597466,91.8687515258789,91.8687515258789,102405700,0.0,0
2006-07-14,91.9650886392287,92.0614062968129,91.00195163049942,91.51315307617188,103242500,0.0,0
2006-07-17,91.5131035388733,91.94281345678579,91.23898272938283,91.37974548339844,81159000,0.0,0
2006-07-18,91.65388987408315,91.90579098478501,90.67593249344627,91.84651947021484,122771000,0.0,0
2006-07-19,92.00210846892722,93.54313402542566,91.66130571839366,93.12083435058594,133565300,0.0,0
2006-07-20,93.43941276913128,93.57277086021604,92.35773298697403,92.48368072509766,112259800,0.0,0
2006-07-21,92.72073588028542,92.7503716316107,91.73536834537558,91.83168029785156,101560000,0.0,0
2006-07-24,92.19473089273382,93.5875775453973,92.19473089273382,93.5060806274414,92884000,0.0,0
2006-07-25,93.3356809851454,94.31363833657947,93.14305139476582,93.8394775390625,95480700,0.0,0
2006-07-26,93.7876242786778,94.42477900224536,93.48386762345702,93.96543884277344,84525800,0.0,0
2006-07-27,94.3729121222988,94.60258784057716,93.49867701862634,93.87652587890625,87257100,0.0,0
2006-07-28,94.12103278428452,94.93599650987719,93.98767467264615,94.81745910644531,82137000,0.0,0
2006-07-31,94.5803828103891,94.80264257127382,94.42479362959224,94.72114562988281,49593100,0.0,0
2006-08-01,94.34328090096048,94.37291666127477,93.79503346625448,94.25437927246094,65225600,0.0,0
2006-08-02,94.52106397849809,95.17303918335708,94.49883857877634,94.8915023803711,64770900,0.0,0
2006-08-03,94.34327645434999,95.23974261738556,94.20251366504574,95.14342498779297,63693800,0.0,0
2006-08-04,95.63240599064021,95.89170616170547,94.4470039028573,94.98043060302734,96294200,0.0,0
2006-08-07,94.7581558227539,94.89151388970076,94.38771737595069,94.7581558227539,45377300,0.0,0
2006-08-08,94.8989248668036,95.17305702289416,94.05432560441416,94.39513397216797,90901300,0.0,0
2006-08-09,94.9655977311119,95.27677598434194,93.80242685074093,94.07655334472656,78910600,0.0,0
2006-08-10,93.78022308522382,94.46182864908566,93.55795769801324,94.36551666259766,69322300,0.0,0
2006-08-11,94.21733041514692,94.23955582162455,93.63944723695583,94.09879302978516,47482200,0.0,0
2006-08-14,94.55815097940615,94.95082062675861,94.03212886807208,94.17289733886719,57839000,0.0,0
2006-08-15,95.01748196241093,95.47682211729706,94.75817612458113,95.29901885986328,68143000,0.0,0
2006-08-16,95.81021789998785,96.23251190630636,95.60276194201835,96.09174346923828,71737600,0.0,0
2006-08-17,96.00285786458979,96.58814581096186,95.9361816374501,96.33625030517578,70992800,0.0,0
2006-08-18,96.45478729606138,96.82522583007814,96.01025653328654,96.82522583007812,58288400,0.0,0
2006-08-21,96.44737416606519,96.52146639703254,96.1658485591412,96.41033935546875,42133600,0.0,0
2006-08-22,96.3066172493572,96.69928120368756,96.07693585475451,96.40292358398438,60839900,0.0,0
2006-08-23,96.44738991142036,96.64002522142891,95.71392870758494,96.13622283935547,66592100,0.0,0
2006-08-24,96.30662484040336,96.38812177913455,95.86949872999708,96.05471801757812,57983000,0.0,0
2006-08-25,96.04727769057924,96.4992130368435,95.98060148495433,96.17322540283203,41756000,0.0,0
2006-08-28,96.05473078606275,96.92156711547157,96.04732608333495,96.63261413574219,52681500,0.0,0
2006-08-29,96.67706766319884,96.92896319220328,96.17326530030132,96.74374389648438,61817800,0.0,0
2006-08-30,96.95860218390476,97.08454995994006,96.72152734221763,96.80302429199219,50052200,0.0,0
2006-08-31,96.94378957007102,97.04751192954328,96.74374955362833,96.78820037841797,37510300,0.0,0
2006-09-01,97.15859845841855,97.4845861107312,96.93633312230679,97.36604309082031,48794500,0.0,0
2006-09-05,97.43272650257622,97.68463326472937,97.20305645007414,97.55126953125,52348300,0.0,0
2006-09-06,97.13638712086997,97.17343323306706,96.5585039462313,96.69185638427734,53795600,0.0,0
2006-09-07,96.35849492627615,96.73634956517992,95.83247840077972,96.24736785888672,86269400,0.0,0
2006-09-08,96.37333404340121,96.65487107441214,96.18811469245023,96.5215072631836,45096300,0.0,0
2006-09-11,96.21028274388036,96.82521197896727,95.92874588073845,96.61776733398438,68496600,0.0,0
